Nr,t`s,Ch 00`V,Ch 01`V,Ch 02`V,Ch 03`V
1298		,0.324250,2.011719,-1.469727,0.199219,0.146484
1299		,0.324500,1.928711,-1.489258,0.200195,0.029297
1300		,0.324750,1.845703,-1.518555,0.200195,0.063477
1301		,0.325000,1.733398,-1.538086,0.199707,0.112305
1302		,0.325250,1.596680,-1.547852,0.201660,0.043945
1303		,0.325500,1.440430,-1.542969,0.202637,-0.122070
1304		,0.325750,1.264648,-1.528320,0.203613,-0.297852
1305		,0.326000,1.088867,-1.518555,0.204590,-0.380859
1306		,0.326250,0.917969,-1.499023,0.202637,-0.468750
1307		,0.326500,0.751953,-1.469727,0.202637,-0.566406
1308		,0.326750,0.585938,-1.430664,0.204102,-0.639648
1309		,0.327000,0.429688,-1.406250,0.204590,-0.683594
1310		,0.327250,0.283203,-1.376953,0.204102,-0.668945
1311		,0.327500,0.146484,-1.362305,0.204590,-0.673828
1312		,0.327750,-0.004883,-1.342773,0.204102,-0.742188
1313		,0.328000,-0.195313,-1.333008,0.206543,-0.820313
1314		,0.328250,-0.405273,-1.342773,0.207520,-0.849609
1315		,0.328500,-0.605469,-1.357422,0.208008,-0.805664
1316		,0.328750,-0.795898,-1.372070,0.207520,-0.800781
1317		,0.329000,-0.986328,-1.381836,0.206543,-0.864258
1318		,0.329250,-1.176758,-1.401367,0.207520,-0.976563
1319		,0.329500,-1.352539,-1.416016,0.208008,-0.976563
1320		,0.329750,-1.494141,-1.411133,0.206543,-0.908203
1321		,0.330000,-1.606445,-1.396484,0.207520,-0.805664
1322		,0.330250,-1.708984,-1.376953,0.208008,-0.791016
1323		,0.330500,-1.791992,-1.347656,0.209473,-0.810547
1324		,0.330750,-1.850586,-1.308594,0.210449,-0.810547
1325		,0.331000,-1.894531,-1.264648,0.209961,-0.820313
1326		,0.331250,-1.938477,-1.235352,0.209961,-0.869141
1327		,0.331500,-1.987305,-1.206055,0.209961,-0.961914
1328		,0.331750,-2.011719,-1.166992,0.211426,-0.971680
1329		,0.332000,-2.036133,-1.142578,0.211914,-0.888672
1330		,0.332250,-2.075195,-1.132813,0.211914,-0.781250
1331		,0.332500,-2.124023,-1.147461,0.212891,-0.727539
1332		,0.332750,-2.133789,-1.137695,0.214844,-0.673828
1333		,0.333000,-2.099609,-1.123047,0.215820,-0.629883
1334		,0.333250,-2.050781,-1.118164,0.216797,-0.527344
1335		,0.333500,-2.016602,-1.123047,0.216309,-0.361328
1336		,0.333750,-1.987305,-1.127930,0.215820,-0.332031
1337		,0.334000,-1.923828,-1.123047,0.216309,-0.366211
1338		,0.334250,-1.831055,-1.098633,0.215820,-0.385742
1339		,0.334500,-1.718750,-1.069336,0.214844,-0.312500
1340		,0.334750,-1.577148,-1.030273,0.214844,-0.161133
1341		,0.335000,-1.425781,-0.986328,0.214844,-0.034180
1342		,0.335250,-1.269531,-0.947266,0.214844,0.117188
1343		,0.335500,-1.113281,-0.908203,0.216309,0.253906
1344		,0.335750,-0.957031,-0.874023,0.211426,0.366211
1345		,0.336000,-0.805664,-0.839844,0.209961,0.434570
1346		,0.336250,-0.659180,-0.820313,0.208496,0.434570
1347		,0.336500,-0.532227,-0.805664,0.209473,0.468750
